OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu4194,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
Otu4195,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
Otu4196,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,,,
Otu4197,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum,Stomatobaculum_longum
Otu4198,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto,
Otu4199,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4201,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4200,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4203,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,Clostridium_lactatifermentans
Otu4202,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas_sharmana
Otu4204,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,
Otu4205,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,,
Otu4206,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_denticola
Otu4207,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4208,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,
Otu4209,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4210,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,Dysgonomonas_capnocytophagoides
Otu4211,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_copri
Otu4212,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_copri
Otu4213,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
Otu4214,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu4215,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4216,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4217,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4218,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
Otu4219,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis
Otu4220,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4221,Bacteria,,,,,,
Otu4222,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium_XVIII,Clostridium_saccharogumia
Otu4225,Bacteria,,,,,,
Otu4223,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
Otu4224,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_ureolyticus
Otu4226,Bacteria,,,,,,
Otu4227,Bacteria,,,,,,
Otu4228,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger_formicilis
Otu4229,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia_mannitolilytica
Otu4230,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Paraeggerthella,Paraeggerthella_hongkongensis
Otu4231,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,,
Otu4232,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,,
Otu4233,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Collinsella,
Otu4234,Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,,
Otu4235,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,
Otu4236,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus_porcorum
Otu4237,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4238,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor_capillosus
Otu4240,Bacteria,Firmicutes,,,,,
Otu4241,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,
Otu4239,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4242,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,
Otu4245,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
Otu4244,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas_maltophilia
Otu4243,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,
Otu4246,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
Otu4247,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4248,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
Otu4249,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4250,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4251,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
Otu4252,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Litoribrevibacter,Litoribrevibacter_albus
Otu4253,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
Otu4254,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_albus
Otu4256,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,
Otu4255,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_odontolyticus
Otu4257,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4258,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,
Otu4259,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4262,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
Otu4261,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4260,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,
Otu4263,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_coprophilus
Otu4264,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4265,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4266,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4268,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4267,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes_timonensis
Otu4269,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu4270,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
Otu4273,Bacteria,,,,,,
Otu4271,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,,
Otu4272,Bacteria,,,,,,
Otu4274,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4275,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,
Otu4276,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,
Otu4277,Bacteria,Proteobacteria,Betaproteobacteria,,,,
Otu4278,Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,,
Otu4279,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Bacillariophyta,,
Otu4280,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella,
Otu4281,Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,,
Otu4282,Bacteria,Acidobacteria,Acidobacteria_Gp2,Gp2,,,
Otu4283,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Allisonella,Allisonella_histaminiformans
Otu4284,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas_sputigena
Otu4285,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4286,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4287,Bacteria,Firmicutes,,,,,
Otu4289,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,
Otu4288,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4290,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,
Otu4291,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4292,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
Otu4293,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
Otu4294,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4295,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto,Clostridium_estertheticum_subsp._laramiense
Otu4296,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
Otu4297,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4298,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4299,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,Clostridium_lactatifermentans
Otu4300,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,Clostridium_lactatifermentans
Otu4301,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
Otu4302,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,
Otu4303,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,
Otu4304,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
Otu4305,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_albus
Otu4306,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,Cellulosilyticum_lentocellum
Otu4308,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4309,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis
Otu4307,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,
Otu4310,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4311,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu4312,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4313,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4314,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4315,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_dorei
Otu4316,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis
Otu4317,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,
Otu4318,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,
Otu4319,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu4320,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,
Otu4321,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,,
Otu4322,Bacteria,,,,,,
Otu4325,Bacteria,,,,,,
Otu4323,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu4324,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu4326,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4327,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4328,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4329,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,
Otu4330,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,
Otu4331,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita,
Otu4332,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4333,Bacteria,,,,,,
Otu4334,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4335,Bacteria,,,,,,
Otu4336,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,
Otu4337,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4338,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
Otu4339,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium_subterraneum
Otu4340,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4341,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4342,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium_parvum
Otu4344,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4343,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4345,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4346,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
Otu4347,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,
Otu4348,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4349,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4350,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4351,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,
Otu4352,Bacteria,,,,,,
Otu4353,Bacteria,Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis,,,,
Otu4354,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4355,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroides_chinchillae
Otu4356,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4357,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Coprobacter,Coprobacter_fastidiosus
Otu4358,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4359,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4361,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4360,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu4362,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu4363,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4364,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
Otu4365,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis
Otu4366,Bacteria,Bacteroidetes,,,,,
Otu4369,Bacteria,,,,,,
Otu4367,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
Otu4368,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4370,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia_extructa
Otu4372,Bacteria,Firmicutes,Bacilli,,,,
Otu4371,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,
Otu4373,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
Otu4374,Bacteria,,,,,,
Otu4375,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
Otu4376,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu4377,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4378,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetanaerobacterium,Acetanaerobacterium_elongatum
Otu4379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4380,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4381,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4382,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
Otu4383,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,
Otu4384,Bacteria,Acidobacteria,Acidobacteria_Gp1,,,,
Otu4385,Bacteria,,,,,,
Otu4386,Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,,
Otu4387,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Mitsuokella,
Otu4388,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Dialister_succinatiphilus
Otu4389,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,Megamonas_funiformis
Otu4390,Bacteria,Firmicutes,Negativicutes,Selenomonadales,,,
Otu4391,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus_fermentans
Otu4392,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus_porcorum
Otu4393,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,Pyramidobacter_piscolens
Otu4394,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4395,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4396,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4397,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor_capillosus
Otu4398,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4399,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4401,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,
Otu4400,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
Otu4402,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4403,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_marinus
Otu4404,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
Otu4405,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_desmolans
Otu4406,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,Anaerofustis_stercorihominis
Otu4407,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
Otu4408,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,,,
Otu4409,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
Otu4410,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu4411,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4412,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4413,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu4414,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,
Otu4415,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,
Otu4416,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,Propionibacterium_acidifaciens
Otu4417,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_graevenitzii
Otu4419,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,,
Otu4418,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4420,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,
Otu4421,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,Shuttleworthia_satelles
Otu4423,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,
Otu4422,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira_lenta
Otu4424,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4425,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4426,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4427,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Coprobacter,Coprobacter_fastidiosus
Otu4428,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,Butyricimonas_faecihominis
Otu4429,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
Otu4430,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu4431,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4432,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4433,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
Otu4434,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_finegoldii
Otu4435,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4436,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
Otu4437,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
Otu4439,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4438,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu4440,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu4441,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,
Otu4444,Bacteria,,,,,,
Otu4442,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,
Otu4443,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,,,
Otu4446,Bacteria,Firmicutes,,,,,
Otu4448,Bacteria,,,,,,
Otu4447,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu4445,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,Mogibacterium,
Otu4449,Bacteria,,,,,,
Otu4451,Bacteria,,,,,,
Otu4450,Bacteria,,,,,,
Otu4452,Bacteria,,,,,,
Otu4453,Bacteria,,,,,,
Otu4454,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae_incertae_sedis,
Otu4455,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4456,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu4457,Bacteria,Proteobacteria,Betaproteobacteria,,,,
Otu4458,Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,,
Otu4460,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,Anaerococcus_lactolyticus
Otu4459,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,,
Otu4461,Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,,
Otu4462,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,,
Otu4463,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Bacillariophyta,,
Otu4464,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,
Otu4465,Bacteria,Acidobacteria,Acidobacteria_Gp2,Gp2,,,
Otu4466,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
